,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time
10,476.5763818,3.5162486,1,11,1,1,1,2,5,1,-50,1.0,-0.5656856,457323.0,460841.0,459284.0,459284.0,0.0,0.0,457849.0,459841.0,457849.0,460841.0,459848.0,460841.0,3518.0,526.0,2992.0,993.0,1992.0,-564.0
11,480.1009441,3.4997431,1,12,1,1,1,1,1,2,-35,2.0,-0.9246168,460847.0,464348.0,462432.0,0.0,462432.0,0.0,461357.0,463349.0,461357.0,464349.0,463355.0,464349.0,3501.0,510.0,2992.0,994.0,1992.0,-923.0
12,483.6088716,3.5079237,1,13,1,2,1,1,3,2,-40,2.0,-1.3664383,464355.0,467865.0,465507.0,0.0,465507.0,0.0,464874.0,466865.0,464874.0,467865.0,466872.0,467865.0,3510.0,519.0,2991.0,993.0,1991.0,-1365.0
13,487.1251117,3.5080675,1,14,1,2,1,1,1,2,-45,1.0,-0.6994509,467871.0,471381.0,469690.0,469690.0,0.0,0.0,468389.0,470381.0,468389.0,471381.0,470388.0,471382.0,3510.0,518.0,2992.0,994.0,1992.0,-698.0
14,490.6496857,3.5080986,1,15,1,1,2,1,2,2,-40,2.0,-0.7329047,471396.0,474905.0,473181.0,0.0,473181.0,0.0,471915.0,473906.0,471915.0,474905.0,473912.0,474905.0,3509.0,519.0,2990.0,993.0,1991.0,-731.0
15,494.1659638,3.5079137,1,16,1,2,2,1,4,2,-45,1.0,-0.566277,474912.0,478421.0,476864.0,476864.0,0.0,0.0,475431.0,477422.0,475431.0,478422.0,477429.0,478422.0,3509.0,519.0,2991.0,993.0,1991.0,-565.0
16,497.6822097,3.5079183,1,17,1,1,2,1,4,2,-40,1.0,-0.2496658,478428.0,481938.0,480696.0,480696.0,0.0,0.0,478946.0,480938.0,478946.0,481938.0,480945.0,481938.0,3510.0,518.0,2992.0,993.0,1992.0,-249.0
17,501.1986,3.5077602,1,18,1,2,1,1,2,1,-35,2.0,-0.1330955,481945.0,485454.0,484330.0,0.0,484330.0,0.0,482463.0,484454.0,482463.0,485454.0,484461.0,485454.0,3509.0,518.0,2991.0,993.0,1991.0,-131.0
18,504.7147063,3.5079176,1,19,1,1,2,2,2,2,-45,1.0,-0.7913497,485461.0,488970.0,487187.0,487187.0,0.0,0.0,485979.0,487971.0,485979.0,488970.0,487977.0,488970.0,3509.0,518.0,2991.0,993.0,1992.0,-790.0
19,508.2309548,3.508112445,1,20,1,1,1,2,5,1,-40,2.0,-0.482694,488977.0,492487.0,491012.0,0.0,491012.0,0.0,489495.0,491487.0,489495.0,492487.0,491493.0,492487.0,3510.0,518.0,2992.0,994.0,1992.0,-481.0
20,511.7473446,3.5077737,1,21,1,1,1,2,2,1,-45,2.0,-0.9079851,492494.0,496003.0,494103.0,0.0,494103.0,0.0,493011.0,495003.0,493011.0,496003.0,495010.0,496003.0,3509.0,517.0,2992.0,993.0,1992.0,-907.0
21,515.2634383,3.5079163,1,22,1,2,2,1,4,1,-40,2.0,-1.2412694,496010.0,499519.0,497286.0,0.0,497286.0,0.0,496528.0,498519.0,496528.0,499519.0,498526.0,499519.0,3509.0,518.0,2991.0,993.0,1991.0,-1240.0
22,518.7796916,3.5079132,1,23,1,1,1,1,2,2,-45,1.0,-0.7580101,499526.0,503035.0,501285.0,501285.0,0.0,0.0,500044.0,502035.0,500044.0,503036.0,502042.0,503036.0,3509.0,518.0,2992.0,994.0,1991.0,-757.0
23,522.295891,3.5079739,1,24,1,1,1,2,4,2,-50,1.0,-0.7330201,503042.0,506552.0,504827.0,504827.0,0.0,0.0,503560.0,505551.0,503560.0,506552.0,505558.0,506552.0,3510.0,518.0,2992.0,994.0,1991.0,-731.0
24,525.8122019,3.5079153,1,25,1,1,2,2,1,1,-45,1.0,-0.7242848,506558.0,510068.0,508352.0,508352.0,0.0,0.0,507077.0,509068.0,507077.0,510068.0,509075.0,510069.0,3510.0,519.0,2991.0,994.0,1991.0,-723.0
25,529.3285808,3.5078142,1,26,1,2,1,1,2,2,-40,1.0,-0.9327121,510075.0,513584.0,511660.0,511660.0,0.0,0.0,510593.0,512584.0,510593.0,513585.0,512591.0,513585.0,3509.0,518.0,2992.0,994.0,1991.0,-931.0
26,532.8447406,3.5078904,1,27,1,2,2,1,5,1,-35,2.0,-1.1329615,513591.0,517100.0,514976.0,0.0,514976.0,0.0,514109.0,516100.0,514109.0,517100.0,516107.0,517100.0,3509.0,518.0,2991.0,993.0,1991.0,-1131.0
27,536.3609535,3.5079113,1,28,1,2,1,1,5,1,-40,2.0,-0.2326968,517107.0,520616.0,519393.0,0.0,519393.0,0.0,517625.0,519616.0,517626.0,520616.0,519623.0,520616.0,3509.0,519.0,2990.0,993.0,1991.0,-230.0
28,539.8771964,3.5079227,1,29,1,2,2,1,2,1,-45,1.0,-0.5998379,520623.0,524132.0,522541.0,522541.0,0.0,0.0,521142.0,523133.0,521142.0,524132.0,523140.0,524132.0,3509.0,519.0,2990.0,992.0,1991.0,-599.0
